२८ प्रतिशतले चिकित्सकको सल्लाहबिना औषधि किन्छन् : अध्ययन,https://ekantipur.com/health/2023/07/06/168865538279145961.html,एक अध्ययनअनुसार २८ प्रतिशत बिरामीले चिकित्सकको सल्लाहबिना नै औषधि किन्ने गरेका छन् । नेपाल स्वास्थ्य अनुसन्धान परिषद्ले हालै सार्वजनिक गरेको ‘नेपालमा एन्टिबायोटिकको प्रयोग र यसको प्रतिरोधको अवस्थागत मूल्याङ्कन’ शीर्षकको अध्ययनमा २८ प्रतिशत भर्ना नगरिएका बिरामीले आफूखुसी औषधि किन्ने गरेको पाइएको हो ।,https://assets-cdn-api.kantipurdaily.com/thumb.php?src=https://assets-cdn.kantipurdaily.com/uploads/source/news/kantipur/2023/third-party/anti-biotic-0672023052905-1000x0.jpg&w=300&h=0
निद्रा के हो र शरीरलाई यो किन आवश्यक ?,https://ekantipur.com/health/2023/07/04/168828233724282688.html,"प्रकृतिले मानिसलगायत अन्य प्राणी र वनस्पतिलाई खाने, काम गर्ने, आराम गर्ने र सुत्ने अलग-अलग समय प्रदान गरेको छ । उसैले समयमा खान, खेल्न, शरीरिक परिश्रम गर्न, रमाउन र गहिरो निद्रा लिएर स्वस्थ रहने व्यवस्था मिलाएको छ ।",https://assets-cdn-api.kantipurdaily.com/thumb.php?src=https://assets-cdn.kantipurdaily.com/uploads/source/news/kantipur/2023/miscellaneous/sleep-0472023012527-1000x0.jpg&w=300&h=0
अस्वस्थ जीवनशैलीले निम्त्याउँदै उच्च रक्तचाप,https://ekantipur.com/health/2023/07/03/168837502953558432.html,हालै मात्र सार्वजनिक भएको नेपाल जनसांख्यिक स्वास्थ्य सर्वेक्षण २०२२ ले १८ प्रतिशत महिला तथा २३ प्रतिशत पुरुषमा उच्च रक्तचापको समस्या देखिएको बताएको छ । सन् २०१६ को सर्वेक्षणमा भने महिलामा १७ प्रतिशत र पुरुषमा २३ प्रतिशत नै समस्यामा रहेको देखाएको थियो ।,https://assets-cdn-api.kantipurdaily.com/thumb.php?src=https://assets-cdn.kantipurdaily.com/uploads/source/news/kantipur/2023/miscellaneous/khanekura-0372023012609-1000x0.jpg&w=300&h=0
बीस वर्षपछि फ्लोरिडा र टेक्सासमा देखियो मलेरिया,https://ekantipur.com/health/2023/06/28/168795951275641530.html,अमेरिकाको फ्लोरिडा र टेक्सासमा २० वर्षपछि मलेरियाको केश देखिएको छ । सेन्टर फोर डिजिज कन्ट्रोल एन्ड प्रिभेन्सनका अनुसार २ दशकपछि देखिएको मलेरियाको केस स्थानीय हो । पछिल्लो पटक मलेरियाका केस सन् २००३ मा देखा परेका थिए ।,https://assets-cdn-api.kantipurdaily.com/thumb.php?src=https://assets-cdn.kantipurdaily.com/uploads/source/news/kantipur/2018/default/default-21122017081643-1512018082436-1000x0.jpg&w=300&h=0
"पूर्वमा डेंगु फैलिँदै, धरान सबैभन्दा बढी प्रभावित",https://ekantipur.com/health/2023/06/28/168796727118349246.html,सुनसरी र संखुवासभासहित पूर्वका जिल्लामा डेंगुको प्रकोप देखिन थालेको छ । दुई सातायता धरानस्थित बीपी कोइराला स्वास्थ्य विज्ञान प्रतिष्ठानको माइक्रोबायोलोजी प्रयोगशालामा गरिएको परीक्षणमा सय जनाभन्दा बढीमा डेंगु पोजेटिभ देखिएको छ ।,https://assets-cdn-api.kantipurdaily.com/thumb.php?src=https://assets-cdn.kantipurdaily.com/uploads/source/news/kantipur/2023/health/dengu-sankramit-kisor-1-2862023054703-1000x0.jpg&w=300&h=0
घट्दै स्तनपान दर,https://ekantipur.com/health/2023/06/28/168795690282551776.html,नेपालमा पूर्णरुपमा स्तनपान गराउने प्रवृत्ति घट्दै गएको पाइएको छ । सरकारको तथ्यांकअनुसार सन् २०११ देखि निरन्तररुपमा स्तनपान दर घट्दै गएको देखिन्छ ।,https://assets-cdn-api.kantipurdaily.com/thumb.php?src=https://assets-cdn.kantipurdaily.com/uploads/source/news/kantipur/2023/miscellaneous/brestfeeding-2862023051847-1000x0.jpg&w=300&h=0
"गर्मी बढेसँगै डेंगीको जोखिम, यस्ता छन् बच्‍ने उपाय",https://ekantipur.com/health/2023/06/28/16879603541283576.html,पानी परेसँगै लामखुट्टेका लार्भाको संख्या बढ्ने भएकाले डेंगी संक्रमणको जोखिम बढ्न थालेको छ । ईपिडिमियोलोजी तथा रोग नियन्त्रण महाशाखा (ईडीसीडी)का अनुसार ६ महिनाको अवधिमा डेंगीका करिब ९ सयभन्दा बढी केसहरु देखा परेका छन् ।,https://assets-cdn-api.kantipurdaily.com/thumb.php?src=https://assets-cdn.kantipurdaily.com/uploads/source/news/kantipur/2023/third-party/thumb-2862023040545-1000x0.jpg&w=300&h=0
'सुस्त महामारीका रूपमा देखिँदै एन्टिबायोटिक रेसिस्टेन्स',https://ekantipur.com/health/2023/06/26/16877864186783493.html,एन्टिबायोटिक औषधिको कार्य क्षमतामा विश्वव्यापी ह्रास आउन थालेपछि भावी दिनमा महामारीको रूप लिन सक्ने भन्दै सरोकारवालाहरूले चिन्ता व्यक्त गरेका छन् ।,https://assets-cdn-api.kantipurdaily.com/thumb.php?src=https://assets-cdn.kantipurdaily.com/uploads/source/news/kantipur/2023/third-party/amr-2662023033410-1000x0.jpg&w=300&h=0
‘सुलभ फार्मेसी’ सञ्चालनका लागि काठमाडौं महानगरपालिकाको ६ करोड बजेट,https://ekantipur.com/health/2023/06/25/168768293077013077.html,काठमाडौं महानगरपालिकाले महानगरवासीलाई सहुलियत मूल्यमा औषधि उपलब्ध गराउन ‘सुलभ फार्मेसी’ को योजना अगाडि सारेको छ । उक्त योजना अन्तर्गत महानगरपालिकाले ६ करोड रुपैयाँ बजेट विनियोजन गरेको छ ।,https://assets-cdn-api.kantipurdaily.com/thumb.php?src=https://assets-cdn.kantipurdaily.com/uploads/source/news/kantipur/2023/third-party/balen-suneeta-2562023100934-1000x0.jpg&w=300&h=0
६ महिनामा डेंगीका ९ सय ३ केस भेटिए,https://ekantipur.com/health/2023/06/24/168760507526347716.html,ईपिडिमियोलोजी तथा रोग नियन्त्रण महाशाखा (ईडीसीडी)ले ६ महिनाको अवधिमा डेंगीका ९ सय ३ केस देखिएको जनाएको छ । ईडिसिडीकाअनुसार जनवरीदेखि हालसम्म ४७ वटा जिल्लामा डेंगीका केसहरु पाइएका हुन् । सबैभन्दा धेरै केस दार्चुलामा देखिएको छ । त्यहाँ डेंगीका १ सय ८७ केसहरु पाइएका छन् ।,https://assets-cdn-api.kantipurdaily.com/thumb.php?src=https://assets-cdn.kantipurdaily.com/uploads/source/news/kantipur/2023/third-party/denge-1942023060222-1000x0.jpg&w=300&h=0
